ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,Price_Model1,DemandScore,Price_Model2,Price_Model3
1803,BHMBCCTHL01,387,26.14449459,91.73620513,250,car,2.0,2,0,02-11-2016,10:29:00,2016-11-02 10:29:00,13.22997416020672,0.9229974160206719,12.596588405702473,14.68
1804,BHMBCCTHL01,387,26.14449459,91.73620513,264,car,2.0,3,0,02-11-2016,10:56:00,2016-11-02 10:56:00,13.410852713178294,1.1410852713178294,13.276022042653857,15.78
1805,BHMBCCTHL01,387,26.14449459,91.73620513,285,car,2.0,4,0,02-11-2016,11:30:00,2016-11-02 11:30:00,13.682170542635658,1.368217054263566,13.98363124511863,16.87
1806,BHMBCCTHL01,387,26.14449459,91.73620513,295,bike,2.0,5,0,02-11-2016,11:56:00,2016-11-02 11:56:00,13.811369509043928,1.4611369509043928,14.273115055364741,17.37
1807,BHMBCCTHL01,387,26.14449459,91.73620513,291,bike,2.0,8,0,02-11-2016,12:30:00,2016-11-02 12:30:00,13.75968992248062,2.055968992248062,16.126262249988073,20.32
1808,BHMBCCTHL01,387,26.14449459,91.73620513,301,car,2.0,4,0,02-11-2016,13:03:00,2016-11-02 13:03:00,13.88888888888889,1.3888888888888888,14.048032537720658,17.09
1809,BHMBCCTHL01,387,26.14449459,91.73620513,290,cycle,2.0,7,0,02-11-2016,13:30:00,2016-11-02 13:30:00,13.746770025839794,1.9746770025839795,15.8730041668306,19.65
1810,BHMBCCTHL01,387,26.14449459,91.73620513,302,cycle,2.0,4,0,02-11-2016,14:03:00,2016-11-02 14:03:00,13.901808785529717,1.3901808785529717,14.052057618508284,16.96
1811,BHMBCCTHL01,387,26.14449459,91.73620513,304,truck,2.0,4,0,02-11-2016,14:30:00,2016-11-02 14:30:00,13.92764857881137,1.512764857881137,14.433957283638305,17.53
1812,BHMBCCTHL01,387,26.14449459,91.73620513,298,car,2.0,4,0,02-11-2016,14:56:00,2016-11-02 14:56:00,13.850129198966409,1.3850129198966408,14.035957295357777,16.87
1813,BHMBCCTHL01,387,26.14449459,91.73620513,275,bike,2.0,3,0,02-11-2016,15:29:00,2016-11-02 15:29:00,13.55297157622739,1.0352971576227392,12.946448427762984,15.17
1814,BHMBCCTHL01,387,26.14449459,91.73620513,251,car,2.0,2,0,02-11-2016,16:03:00,2016-11-02 16:03:00,13.242894056847545,0.9242894056847545,12.600613486490099,14.52
1815,BHMBCCTHL01,387,26.14449459,91.73620513,238,truck,2.0,2,0,02-11-2016,16:30:00,2016-11-02 16:30:00,13.074935400516797,1.0274935400516796,12.92213693980572,15.02
1816,BHMBCCTHL01,387,26.14449459,91.73620513,133,bike,2.0,1,0,03-11-2016,08:00:00,2016-11-03 08:00:00,11.718346253229974,0.4518346253229974,11.12872194407077,12.35
1817,BHMBCCTHL01,387,26.14449459,91.73620513,148,bike,2.0,1,0,03-11-2016,08:26:00,2016-11-03 08:26:00,11.912144702842378,0.4712144702842377,11.189098155885171,12.45
1818,BHMBCCTHL01,387,26.14449459,91.73620513,177,car,2.0,3,0,03-11-2016,09:00:00,2016-11-03 09:00:00,12.286821705426357,1.0286821705426359,12.925840014130337,14.95
1819,BHMBCCTHL01,387,26.14449459,91.73620513,199,bike,2.0,2,0,03-11-2016,09:26:00,2016-11-03 09:26:00,12.571059431524548,0.7371059431524548,12.017459781978744,13.67
1820,BHMBCCTHL01,387,26.14449459,91.73620513,241,car,2.0,3,0,03-11-2016,10:00:00,2016-11-03 10:00:00,13.113695090439276,1.1113695090439277,13.183445184538444,15.58
1821,BHMBCCTHL01,387,26.14449459,91.73620513,264,car,2.0,3,0,03-11-2016,10:26:00,2016-11-03 10:26:00,13.410852713178294,1.1410852713178294,13.276022042653857,15.6
1822,BHMBCCTHL01,387,26.14449459,91.73620513,292,car,2.0,5,0,03-11-2016,11:00:00,2016-11-03 11:00:00,13.772609819121447,1.5772609819121448,14.63488931655663,17.8
1823,BHMBCCTHL01,387,26.14449459,91.73620513,303,truck,2.0,5,0,03-11-2016,11:26:00,2016-11-03 11:26:00,13.914728682170542,1.7114728682170544,15.05301470877529,18.46
1824,BHMBCCTHL01,387,26.14449459,91.73620513,310,car,2.0,8,0,03-11-2016,12:00:00,2016-11-03 12:00:00,14.005167958656331,2.2005167958656333,16.576588288507747,20.93
1825,BHMBCCTHL01,387,26.14449459,91.73620513,309,car,2.0,8,0,03-11-2016,12:26:00,2016-11-03 12:26:00,13.992248062015504,2.1992248062015505,16.57256320772012,20.89
1826,BHMBCCTHL01,387,26.14449459,91.73620513,319,bike,2.0,7,0,03-11-2016,12:59:00,2016-11-03 12:59:00,14.121447028423773,1.8921447028423775,15.615882006117006,19.55
1827,BHMBCCTHL01,387,26.14449459,91.73620513,329,bike,2.0,7,0,03-11-2016,13:26:00,2016-11-03 13:26:00,14.250645994832041,1.9050645994832043,15.656132813993274,19.64
1828,BHMBCCTHL01,387,26.14449459,91.73620513,334,cycle,2.0,5,0,03-11-2016,13:59:00,2016-11-03 13:59:00,14.315245478036175,1.6315245478036178,14.803942709636951,18.05
1829,BHMBCCTHL01,387,26.14449459,91.73620513,313,car,2.0,5,0,03-11-2016,14:26:00,2016-11-03 14:26:00,14.043927648578812,1.6043927648578813,14.71941601309679,17.87
1830,BHMBCCTHL01,387,26.14449459,91.73620513,299,cycle,2.0,3,0,03-11-2016,15:00:00,2016-11-03 15:00:00,13.863049095607234,1.1863049095607234,13.416899870220792,15.88
1831,BHMBCCTHL01,387,26.14449459,91.73620513,288,truck,2.0,2,0,03-11-2016,15:26:00,2016-11-03 15:26:00,13.720930232558139,1.092093023255814,13.123390979187054,15.29
1832,BHMBCCTHL01,387,26.14449459,91.73620513,259,car,2.0,2,0,03-11-2016,16:03:00,2016-11-03 16:03:00,13.34625322997416,0.9346253229974161,12.632814132791113,14.47
1833,BHMBCCTHL01,387,26.14449459,91.73620513,235,car,2.0,2,0,03-11-2016,16:30:00,2016-11-03 16:30:00,13.036175710594316,0.9036175710594315,12.536212193888073,14.44
1834,BHMBCCTHL01,387,26.14449459,91.73620513,103,truck,2.0,1,0,04-11-2016,08:00:00,2016-11-04 08:00:00,11.330749354005167,0.6530749354005168,11.755668527551503,13.11
1835,BHMBCCTHL01,387,26.14449459,91.73620513,128,car,2.0,2,0,04-11-2016,08:26:00,2016-11-04 08:26:00,11.65374677002584,0.765374677002584,12.105528549612016,13.72
1836,BHMBCCTHL01,387,26.14449459,91.73620513,159,car,2.0,1,0,04-11-2016,08:59:00,2016-11-04 08:59:00,12.054263565891473,0.6054263565891473,11.607223548103832,13.06
1837,BHMBCCTHL01,387,26.14449459,91.73620513,186,truck,2.0,2,0,04-11-2016,09:33:00,2016-11-04 09:33:00,12.4031007751938,0.9603100775193798,12.71283273884913,14.67
1838,BHMBCCTHL01,387,26.14449459,91.73620513,213,car,2.0,4,0,04-11-2016,10:00:00,2016-11-04 10:00:00,12.751937984496124,1.2751937984496124,13.693825428409507,16.22
1839,BHMBCCTHL01,387,26.14449459,91.73620513,234,bike,2.0,4,0,04-11-2016,10:26:00,2016-11-04 10:26:00,13.023255813953488,1.1823255813953488,13.404502621394903,15.85
1840,BHMBCCTHL01,387,26.14449459,91.73620513,260,car,2.0,7,0,04-11-2016,11:00:00,2016-11-04 11:00:00,13.359173126614987,1.9359173126614988,15.7522517432018,19.37
1841,BHMBCCTHL01,387,26.14449459,91.73620513,281,car,2.0,4,0,04-11-2016,11:33:00,2016-11-04 11:33:00,13.630490956072352,1.3630490956072352,13.967530921968123,17.04
1842,BHMBCCTHL01,387,26.14449459,91.73620513,297,cycle,2.0,5,0,04-11-2016,12:00:00,2016-11-04 12:00:00,13.837209302325581,1.583720930232558,14.655014720494762,18.0
1843,BHMBCCTHL01,387,26.14449459,91.73620513,301,bike,2.0,8,0,04-11-2016,12:33:00,2016-11-04 12:33:00,13.88888888888889,2.068888888888889,16.166513057864336,20.25
1844,BHMBCCTHL01,387,26.14449459,91.73620513,303,bike,2.0,7,0,04-11-2016,13:00:00,2016-11-04 13:00:00,13.914728682170542,1.8714728682170545,15.55148071351498,19.33
1845,BHMBCCTHL01,387,26.14449459,91.73620513,304,car,2.0,7,0,04-11-2016,13:26:00,2016-11-04 13:26:00,13.92764857881137,1.992764857881137,15.929355297857374,19.86
1846,BHMBCCTHL01,387,26.14449459,91.73620513,310,car,2.0,5,0,04-11-2016,13:59:00,2016-11-04 13:59:00,14.005167958656331,1.6005167958656332,14.70734077073391,17.95
1847,BHMBCCTHL01,387,26.14449459,91.73620513,286,car,2.0,3,0,04-11-2016,14:26:00,2016-11-04 14:26:00,13.695090439276486,1.1695090439276488,13.364573819981645,15.87
1848,BHMBCCTHL01,387,26.14449459,91.73620513,251,car,2.0,3,0,04-11-2016,15:00:00,2016-11-04 15:00:00,13.242894056847545,1.1242894056847548,13.223695992414711,15.54
1849,BHMBCCTHL01,387,26.14449459,91.73620513,227,cycle,2.0,2,0,04-11-2016,15:26:00,2016-11-04 15:26:00,12.9328165374677,0.89328165374677,12.504011547587059,14.49
1850,BHMBCCTHL01,387,26.14449459,91.73620513,201,bike,2.0,2,0,04-11-2016,16:00:00,2016-11-04 16:00:00,12.5968992248062,0.7396899224806202,12.025509943553997,13.78
1851,BHMBCCTHL01,387,26.14449459,91.73620513,196,bike,2.0,3,0,04-11-2016,16:26:00,2016-11-04 16:26:00,12.532299741602067,0.9332299741602068,12.628467045540475,14.51
1852,BHMBCCTHL01,387,26.14449459,91.73620513,39,car,2.0,1,0,05-11-2016,08:00:00,2016-11-05 08:00:00,10.503875968992247,0.4503875968992248,11.124213853588628,12.39
1853,BHMBCCTHL01,387,26.14449459,91.73620513,50,car,2.0,2,0,05-11-2016,08:26:00,2016-11-05 08:26:00,10.645994832041344,0.6645994832041344,11.791572248177134,13.17
1854,BHMBCCTHL01,387,26.14449459,91.73620513,82,bike,2.0,2,0,05-11-2016,08:59:00,2016-11-05 08:59:00,11.059431524547804,0.5859431524547803,11.546525329826421,12.86
1855,BHMBCCTHL01,387,26.14449459,91.73620513,110,bike,2.0,2,0,05-11-2016,09:26:00,2016-11-05 09:26:00,11.421188630490956,0.6221188630490956,11.659227591879969,13.12
1856,BHMBCCTHL01,387,26.14449459,91.73620513,162,car,2.0,2,0,05-11-2016,09:59:00,2016-11-05 09:59:00,12.093023255813954,0.8093023255813954,12.242381296391324,13.93
1857,BHMBCCTHL01,387,26.14449459,91.73620513,192,car,2.0,3,0,05-11-2016,10:33:00,2016-11-05 10:33:00,12.48062015503876,1.0480620155038762,12.986216225944737,15.31
1858,BHMBCCTHL01,387,26.14449459,91.73620513,204,bike,2.0,4,0,05-11-2016,10:59:00,2016-11-05 10:59:00,12.635658914728683,1.1435658914728684,13.283750197766102,15.64
1859,BHMBCCTHL01,387,26.14449459,91.73620513,236,car,2.0,5,0,05-11-2016,11:26:00,2016-11-05 11:26:00,13.049095607235142,1.5049095607235143,14.409484792449534,17.35
1860,BHMBCCTHL01,387,26.14449459,91.73620513,278,car,2.0,7,0,05-11-2016,12:06:00,2016-11-05 12:06:00,13.591731266149871,1.9591731266149872,15.82470319737908,19.71
1861,BHMBCCTHL01,387,26.14449459,91.73620513,282,car,2.0,8,0,05-11-2016,12:26:00,2016-11-05 12:26:00,13.643410852713178,2.164341085271318,16.463886026454198,20.61
1862,BHMBCCTHL01,387,26.14449459,91.73620513,303,car,2.0,5,0,05-11-2016,13:00:00,2016-11-05 13:00:00,13.914728682170542,1.5914728682170542,14.679165205220523,17.89
1863,BHMBCCTHL01,387,26.14449459,91.73620513,324,car,2.0,6,0,05-11-2016,13:33:00,2016-11-05 13:33:00,14.186046511627907,1.818604651162791,15.386774407685296,19.09
1864,BHMBCCTHL01,387,26.14449459,91.73620513,342,car,2.0,5,0,05-11-2016,13:59:00,2016-11-05 13:59:00,14.418604651162791,1.6418604651162791,14.836143355937963,18.0
1865,BHMBCCTHL01,387,26.14449459,91.73620513,344,car,2.0,3,0,05-11-2016,14:26:00,2016-11-05 14:26:00,14.444444444444445,1.2444444444444445,13.598028505663994,16.17
1866,BHMBCCTHL01,387,26.14449459,91.73620513,331,car,2.0,3,0,05-11-2016,15:00:00,2016-11-05 15:00:00,14.276485788113696,1.2276485788113698,13.545702455424848,16.05
1867,BHMBCCTHL01,387,26.14449459,91.73620513,330,car,2.0,3,0,05-11-2016,15:26:00,2016-11-05 15:26:00,14.263565891472869,1.226356589147287,13.54167737463722,15.93
1868,BHMBCCTHL01,387,26.14449459,91.73620513,326,car,2.0,2,0,05-11-2016,16:00:00,2016-11-05 16:00:00,14.21188630490956,1.0211886304909563,12.902494545562101,15.04
1869,BHMBCCTHL01,387,26.14449459,91.73620513,298,cycle,2.0,2,0,05-11-2016,16:26:00,2016-11-05 16:26:00,13.850129198966409,0.985012919896641,12.789792283508554,14.82
1870,BHMBCCTHL01,387,26.14449459,91.73620513,51,car,2.0,1,1,06-11-2016,08:00:00,2016-11-06 08:00:00,10.65891472868217,0.7658914728682171,12.107138581927067,13.88
1871,BHMBCCTHL01,387,26.14449459,91.73620513,52,car,2.0,2,1,06-11-2016,08:26:00,2016-11-06 08:26:00,10.671834625322997,0.9671834625322998,12.734246168639306,14.79
1872,BHMBCCTHL01,387,26.14449459,91.73620513,56,bike,2.0,2,1,06-11-2016,09:00:00,2016-11-06 09:00:00,10.723514211886306,0.8523514211886305,12.376496988235044,14.32
1873,BHMBCCTHL01,387,26.14449459,91.73620513,71,bike,2.0,3,1,06-11-2016,09:33:00,2016-11-06 09:33:00,10.917312661498707,1.0717312661498708,13.059955705974057,15.41
1874,BHMBCCTHL01,387,26.14449459,91.73620513,87,car,2.0,4,1,06-11-2016,10:00:00,2016-11-06 10:00:00,11.124031007751938,1.4124031007751938,14.121289008055463,16.94
1875,BHMBCCTHL01,387,26.14449459,91.73620513,119,car,2.0,4,1,06-11-2016,10:26:00,2016-11-06 10:26:00,11.537467700258398,1.4537467700258397,14.250091593259517,17.09
1876,BHMBCCTHL01,387,26.14449459,91.73620513,177,car,2.0,7,1,06-11-2016,10:59:00,2016-11-06 10:59:00,12.286821705426357,2.128682170542636,16.3527937967157,20.21
1877,BHMBCCTHL01,387,26.14449459,91.73620513,204,car,2.0,6,1,06-11-2016,11:26:00,2016-11-06 11:26:00,12.635658914728683,1.9635658914728684,15.838388472057012,19.64
1878,BHMBCCTHL01,387,26.14449459,91.73620513,245,bike,2.0,6,1,06-11-2016,11:59:00,2016-11-06 11:59:00,13.165374677002584,1.8965374677002587,15.629567280794937,19.3
1879,BHMBCCTHL01,387,26.14449459,91.73620513,263,car,2.0,10,1,06-11-2016,12:26:00,2016-11-06 12:26:00,13.397932816537468,2.8397932816537463,18.568198262225433,23.94
1880,BHMBCCTHL01,387,26.14449459,91.73620513,312,cycle,2.0,10,1,06-11-2016,13:06:00,2016-11-06 13:06:00,14.031007751937985,2.903100775193798,18.76542722081914,24.17
1881,BHMBCCTHL01,387,26.14449459,91.73620513,316,car,2.0,10,1,06-11-2016,13:26:00,2016-11-06 13:26:00,14.082687338501291,2.9082687338501287,18.781527543969645,24.2
1882,BHMBCCTHL01,387,26.14449459,91.73620513,336,car,2.0,7,1,06-11-2016,13:59:00,2016-11-06 13:59:00,14.34108527131783,2.334108527131783,16.992781641948348,21.39
1883,BHMBCCTHL01,387,26.14449459,91.73620513,344,truck,2.0,5,1,06-11-2016,14:33:00,2016-11-06 14:33:00,14.444444444444445,2.0644444444444447,16.152666779954902,20.26
1884,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,2.0,4,1,06-11-2016,15:00:00,2016-11-06 15:00:00,14.45736434108527,1.7457364341085273,15.15975985126315,18.62
1885,BHMBCCTHL01,387,26.14449459,91.73620513,345,truck,2.0,3,1,06-11-2016,15:26:00,2016-11-06 15:26:00,14.45736434108527,1.6657364341085272,14.910526848893305,18.01
1886,BHMBCCTHL01,387,26.14449459,91.73620513,333,truck,2.0,3,1,06-11-2016,15:59:00,2016-11-06 15:59:00,14.302325581395348,1.650232558139535,14.862225879441784,18.06
1887,BHMBCCTHL01,387,26.14449459,91.73620513,297,car,2.0,3,1,06-11-2016,16:26:00,2016-11-06 16:26:00,13.837209302325581,1.4837209302325585,14.343473467532458,17.28
1888,BHMBCCTHL01,387,26.14449459,91.73620513,75,cycle,2.0,1,0,07-11-2016,08:00:00,2016-11-07 08:00:00,10.968992248062015,0.4968992248062016,11.26911676194319,12.53
1889,BHMBCCTHL01,387,26.14449459,91.73620513,92,car,2.0,1,0,07-11-2016,08:26:00,2016-11-07 08:26:00,11.188630490956072,0.5188630490956072,11.337543135332842,12.69
1890,BHMBCCTHL01,387,26.14449459,91.73620513,121,truck,2.0,2,0,07-11-2016,08:59:00,2016-11-07 08:59:00,11.563307493540051,0.8763307493540051,12.451202487653395,14.25
1891,BHMBCCTHL01,387,26.14449459,91.73620513,155,bike,2.0,2,0,07-11-2016,09:26:00,2016-11-07 09:26:00,12.002583979328165,0.6802583979328165,11.84035622732317,13.54
1892,BHMBCCTHL01,387,26.14449459,91.73620513,189,car,2.0,2,0,07-11-2016,09:59:00,2016-11-07 09:59:00,12.441860465116278,0.844186046511628,12.351058477657244,14.21
1893,BHMBCCTHL01,387,26.14449459,91.73620513,243,bike,2.0,3,0,07-11-2016,10:26:00,2016-11-07 10:26:00,13.13953488372093,0.9939534883720931,12.81764584255893,14.94
1894,BHMBCCTHL01,387,26.14449459,91.73620513,266,bike,2.0,4,0,07-11-2016,10:59:00,2016-11-07 10:59:00,13.436692506459949,1.223669250645995,13.533305206598957,16.28
1895,BHMBCCTHL01,387,26.14449459,91.73620513,273,car,2.0,5,0,07-11-2016,11:26:00,2016-11-07 11:26:00,13.527131782945737,1.5527131782945736,14.558412781591722,17.85
1896,BHMBCCTHL01,387,26.14449459,91.73620513,280,car,2.0,5,0,07-11-2016,11:59:00,2016-11-07 11:59:00,13.617571059431524,1.5617571059431525,14.58658834710511,17.86
1897,BHMBCCTHL01,387,26.14449459,91.73620513,277,bike,2.0,8,0,07-11-2016,12:26:00,2016-11-07 12:26:00,13.578811369509044,2.0378811369509044,16.069911118961297,20.05
1898,BHMBCCTHL01,387,26.14449459,91.73620513,277,car,2.0,8,0,07-11-2016,12:59:00,2016-11-07 12:59:00,13.578811369509044,2.1578811369509046,16.443760622516066,20.63
1899,BHMBCCTHL01,387,26.14449459,91.73620513,279,car,2.0,7,0,07-11-2016,13:33:00,2016-11-07 13:33:00,13.604651162790697,1.96046511627907,15.828728278166707,19.71
1900,BHMBCCTHL01,387,26.14449459,91.73620513,287,car,2.0,5,0,07-11-2016,13:59:00,2016-11-07 13:59:00,13.708010335917313,1.5708010335917315,14.614763912618496,17.88
1901,BHMBCCTHL01,387,26.14449459,91.73620513,287,car,2.0,4,0,07-11-2016,14:33:00,2016-11-07 14:33:00,13.708010335917313,1.3708010335917313,13.991681406693884,16.73
1902,BHMBCCTHL01,387,26.14449459,91.73620513,282,bike,2.0,3,0,07-11-2016,15:00:00,2016-11-07 15:00:00,13.643410852713178,1.044341085271318,12.97462399327637,15.25
1903,BHMBCCTHL01,387,26.14449459,91.73620513,274,bike,2.0,2,0,07-11-2016,15:33:00,2016-11-07 15:33:00,13.540051679586563,0.8340051679586564,12.319340841050746,14.25
1904,BHMBCCTHL01,387,26.14449459,91.73620513,249,car,2.0,2,0,07-11-2016,16:00:00,2016-11-07 16:00:00,13.217054263565892,0.9217054263565893,12.592563324914845,14.47
1905,BHMBCCTHL01,387,26.14449459,91.73620513,229,car,2.0,2,0,07-11-2016,16:33:00,2016-11-07 16:33:00,12.958656330749355,0.8958656330749355,12.512061709162312,14.44
1906,BHMBCCTHL01,387,26.14449459,91.73620513,127,bike,2.0,1,0,08-11-2016,07:59:00,2016-11-08 07:59:00,11.640826873385013,0.44408268733850126,11.10457145934501,12.25
1907,BHMBCCTHL01,387,26.14449459,91.73620513,148,car,2.0,1,0,08-11-2016,08:26:00,2016-11-08 08:26:00,11.912144702842378,0.5912144702842377,11.562947659439937,12.97
1908,BHMBCCTHL01,387,26.14449459,91.73620513,184,car,2.0,1,0,08-11-2016,08:59:00,2016-11-08 08:59:00,12.377260981912144,0.6377260981912145,11.707850567794498,13.21
1909,BHMBCCTHL01,387,26.14449459,91.73620513,214,car,2.0,3,0,08-11-2016,09:26:00,2016-11-08 09:26:00,12.764857881136951,1.076485788113695,13.074768003272524,15.28
1910,BHMBCCTHL01,387,26.14449459,91.73620513,273,car,2.0,3,0,08-11-2016,09:59:00,2016-11-08 09:59:00,13.527131782945737,1.1527131782945736,13.312247769742498,15.64
1911,BHMBCCTHL01,387,26.14449459,91.73620513,308,car,2.0,5,0,08-11-2016,10:33:00,2016-11-08 10:33:00,13.979328165374678,1.597932816537468,14.699290609158657,17.77
1912,BHMBCCTHL01,387,26.14449459,91.73620513,326,car,2.0,7,0,08-11-2016,11:00:00,2016-11-08 11:00:00,14.21188630490956,2.0211886304909563,16.01790707518516,19.79
1913,BHMBCCTHL01,387,26.14449459,91.73620513,324,car,2.0,5,0,08-11-2016,11:33:00,2016-11-08 11:33:00,14.186046511627907,1.6186046511627907,14.763691901760684,17.98
1914,BHMBCCTHL01,387,26.14449459,91.73620513,335,car,2.0,4,0,08-11-2016,11:59:00,2016-11-08 11:59:00,14.328165374677003,1.4328165374677004,14.184885284499966,17.24
1915,BHMBCCTHL01,387,26.14449459,91.73620513,328,car,2.0,7,0,08-11-2016,12:27:00,2016-11-08 12:27:00,14.237726098191214,2.0237726098191215,16.025957236760412,20.26
1916,BHMBCCTHL01,387,26.14449459,91.73620513,333,car,2.0,7,0,08-11-2016,13:00:00,2016-11-08 13:00:00,14.302325581395348,2.0302325581395353,16.04608264069855,20.17
1917,BHMBCCTHL01,387,26.14449459,91.73620513,340,bike,2.0,7,0,08-11-2016,13:34:00,2016-11-08 13:34:00,14.392764857881136,1.919276485788114,15.700408702657167,19.58
1918,BHMBCCTHL01,387,26.14449459,91.73620513,339,bike,2.0,4,0,08-11-2016,14:00:00,2016-11-08 14:00:00,14.379844961240309,1.3179844961240312,13.827136104095706,16.51
1919,BHMBCCTHL01,387,26.14449459,91.73620513,324,truck,2.0,4,0,08-11-2016,14:26:00,2016-11-08 14:26:00,14.186046511627907,1.5386046511627909,14.514458899390839,17.47
1920,BHMBCCTHL01,387,26.14449459,91.73620513,317,bike,2.0,2,0,08-11-2016,15:00:00,2016-11-08 15:00:00,14.095607235142118,0.889560723514212,12.492419314918694,14.72
1921,BHMBCCTHL01,387,26.14449459,91.73620513,292,truck,2.0,2,0,08-11-2016,15:33:00,2016-11-08 15:33:00,13.772609819121447,1.0972609819121448,13.13949130233756,15.44
1922,BHMBCCTHL01,387,26.14449459,91.73620513,264,bike,2.0,2,0,08-11-2016,16:01:00,2016-11-08 16:01:00,13.410852713178294,0.8210852713178296,12.27909003317448,14.13
1923,BHMBCCTHL01,387,26.14449459,91.73620513,241,car,2.0,2,0,08-11-2016,16:34:00,2016-11-08 16:34:00,13.113695090439276,0.9113695090439277,12.560362678613831,14.45
1924,BHMBCCTHL01,387,26.14449459,91.73620513,135,cycle,2.0,2,0,09-11-2016,08:00:00,2016-11-09 08:00:00,11.744186046511627,0.7744186046511627,12.133704115125402,13.76
1925,BHMBCCTHL01,387,26.14449459,91.73620513,153,car,2.0,1,0,09-11-2016,08:27:00,2016-11-09 08:27:00,11.976744186046512,0.5976744186046512,11.583073063378071,12.94
1926,BHMBCCTHL01,387,26.14449459,91.73620513,181,car,2.0,1,0,09-11-2016,09:00:00,2016-11-09 09:00:00,12.338501291989665,0.6338501291989664,11.695775325431619,13.26
1927,BHMBCCTHL01,387,26.14449459,91.73620513,233,car,2.0,2,0,09-11-2016,09:34:00,2016-11-09 09:34:00,13.010335917312661,0.9010335917312663,12.528162032312819,14.48
1928,BHMBCCTHL01,387,26.14449459,91.73620513,252,car,2.0,3,0,09-11-2016,10:00:00,2016-11-09 10:00:00,13.255813953488373,1.1255813953488372,13.227721073202337,15.52
1929,BHMBCCTHL01,387,26.14449459,91.73620513,278,bike,2.0,4,0,09-11-2016,10:27:00,2016-11-09 10:27:00,13.591731266149871,1.2391731266149872,13.581606176050478,16.12
1930,BHMBCCTHL01,387,26.14449459,91.73620513,295,car,2.0,4,0,09-11-2016,11:00:00,2016-11-09 11:00:00,13.811369509043928,1.3811369509043927,14.023882052994896,16.91
1931,BHMBCCTHL01,387,26.14449459,91.73620513,311,cycle,2.0,5,0,09-11-2016,11:27:00,2016-11-09 11:27:00,14.018087855297157,1.601808785529716,14.711365851521538,17.95
1932,BHMBCCTHL01,387,26.14449459,91.73620513,338,car,2.0,8,0,09-11-2016,12:00:00,2016-11-09 12:00:00,14.366925064599483,2.2366925064599488,16.689290550561296,20.82
1933,BHMBCCTHL01,387,26.14449459,91.73620513,339,truck,2.0,5,0,09-11-2016,12:27:00,2016-11-09 12:27:00,14.379844961240309,1.757984496124031,15.19791761712985,18.95
1934,BHMBCCTHL01,387,26.14449459,91.73620513,338,bike,2.0,8,0,09-11-2016,13:00:00,2016-11-09 13:00:00,14.366925064599483,2.1166925064599487,16.315441047006527,20.53
1935,BHMBCCTHL01,387,26.14449459,91.73620513,341,car,2.0,7,0,09-11-2016,13:27:00,2016-11-09 13:27:00,14.405684754521964,2.0405684754521967,16.07828328699956,20.0
1936,BHMBCCTHL01,387,26.14449459,91.73620513,333,car,2.0,4,0,09-11-2016,14:00:00,2016-11-09 14:00:00,14.302325581395348,1.4302325581395352,14.176835122924713,17.04
1937,BHMBCCTHL01,387,26.14449459,91.73620513,332,car,2.0,4,0,09-11-2016,14:27:00,2016-11-09 14:27:00,14.289405684754522,1.4289405684754524,14.172810042137087,16.95
1938,BHMBCCTHL01,387,26.14449459,91.73620513,335,cycle,2.0,3,0,09-11-2016,15:00:00,2016-11-09 15:00:00,14.328165374677003,1.2328165374677003,13.561802778575354,16.02
1939,BHMBCCTHL01,387,26.14449459,91.73620513,320,bike,2.0,2,0,09-11-2016,15:34:00,2016-11-09 15:34:00,14.1343669250646,0.8934366925064601,12.504494557281573,14.49
1940,BHMBCCTHL01,387,26.14449459,91.73620513,315,cycle,2.0,2,0,09-11-2016,16:00:00,2016-11-09 16:00:00,14.069767441860465,1.0069767441860464,12.858218656898206,14.94
1941,BHMBCCTHL01,387,26.14449459,91.73620513,293,car,2.0,2,0,09-11-2016,16:34:00,2016-11-09 16:34:00,13.785529715762275,0.9785529715762274,12.76966687957042,14.84
1942,BHMBCCTHL01,387,26.14449459,91.73620513,107,truck,2.0,2,0,10-11-2016,08:00:00,2016-11-10 08:00:00,11.382428940568476,0.8582428940568476,12.394851356626623,14.08
1943,BHMBCCTHL01,387,26.14449459,91.73620513,135,truck,2.0,1,0,10-11-2016,08:34:00,2016-11-10 08:34:00,11.744186046511627,0.6944186046511629,11.884471112755557,13.5
1944,BHMBCCTHL01,387,26.14449459,91.73620513,157,bike,2.0,2,0,10-11-2016,09:00:00,2016-11-10 09:00:00,12.02842377260982,0.6828423772609818,11.848406388898422,13.48
1945,BHMBCCTHL01,387,26.14449459,91.73620513,193,cycle,2.0,2,0,10-11-2016,09:27:00,2016-11-10 09:27:00,12.493540051679586,0.8493540051679587,12.36715880080775,14.16
1946,BHMBCCTHL01,387,26.14449459,91.73620513,251,car,2.0,3,0,10-11-2016,10:00:00,2016-11-10 10:00:00,13.242894056847545,1.1242894056847548,13.223695992414711,15.62
1947,BHMBCCTHL01,387,26.14449459,91.73620513,268,car,2.0,3,0,10-11-2016,10:27:00,2016-11-10 10:27:00,13.462532299741602,1.1462532299741603,13.292122365804365,15.73
